car_id,price,Kilometers,hp,Brand,Sport,age,Users,gas,Metalilic,CC,Weight,QuartTax,Automatic,red,Owner_gender,door
874,10980,160710,192,4,YES,32,2,,NO,1900,,120,NO,NO,M,4
5138,18750,158220,110,6,NO,33,2,355,NO,1900,,120,YES,NO,M,4
3715,14190,152490,192,2,YES,31,2,499,NO,1900,1170,120,YES,NO,M,4
1670,8310,111520,90,3,YES,32,1,531,NO,1900,1186,160,NO,NO,M,4
4765,14220,142370,110,2,NO,33,3,329,NO,1600,1165,100,YES,NO,F,2
3439,12610,122930,192,4,NO,32,2,362,NO,1800,,100,NO,NO,F,2
4332,14380,145320,110,1,NO,34,1,346,NO,2200,1195,190,YES,NO,M,4
4877,15430,150750,90,3,NO,31,1,291,NO,2000,1195,160,YES,NO,M,4
4815,12500,,192,1,NO,31,1,391,NO,2200,1195,210,YES,NO,M,4
3111,12050,123280,192,4,YES,32,1,448,NO,2000,1195,160,NO,NO,M,4
725,11160,166500,192,3,NO,32,1,308,YES,2200,1250,80,NO,NO,M,4
4216,14860,108300,70,6,YES,31,1,543,NO,1900,1186,160,YES,YES,M,4
329,13970,128810,192,1,YES,34,1,579,NO,1900,1186,160,YES,NO,M,4
703,9280,131150,110,3,NO,32,2,420,NO,1800,1170,100,NO,NO,F,4
1814,18880,124200,110,6,NO,32,1,313,NO,1900,1195,160,YES,YES,M,4
1763,16110,118950,90,5,NO,34,3,385,NO,1600,1165,100,YES,NO,F,2
688,18370,157030,192,2,YES,33,2,634,NO,1800,1170,120,YES,NO,F,4
4629,19910,160140,192,4,NO,33,2,335,NO,1900,1170,120,YES,NO,F,4
3638,11420,134380,110,4,NO,32,1,413,NO,2200,1195,190,NO,NO,M,4
1777,45970,115580,192,4,YES,33,2,410,NO,1800,1170,100,YES,NO,F,4
1607,14740,122930,110,5,YES,32,1,575,NO,2200,1195,190,YES,NO,M,4
4601,17490,148390,90,6,YES,33,1,505,NO,2000,1195,190,YES,NO,M,4
3220,14500,,192,4,YES,34,2,503,NO,1800,1165,100,YES,NO,F,2
5053,8880,162320,90,6,NO,32,1,309,NO,1900,1186,160,NO,NO,M,4
1160,11160,145840,110,6,YES,31,2,550,NO,1800,1170,120,NO,YES,M,4
4928,15520,163590,90,4,NO,33,1,313,NO,2000,1195,190,YES,NO,M,4
519,17730,131420,110,6,YES,33,3,494,NO,1600,1165,100,YES,NO,F,2
4569,16160,152760,192,4,YES,33,1,428,NO,1900,1195,160,YES,NO,M,4
4650,17110,114030,192,3,YES,32,1,575,NO,1900,1195,160,YES,YES,M,4
4723,10590,166920,90,5,NO,33,2,334,NO,1800,1170,120,NO,NO,F,4
4684,12360,137960,192,4,YES,31,1,575,NO,1900,1186,160,NO,NO,M,4
2051,12070,167060,110,6,YES,32,2,511,NO,1900,,120,NO,NO,M,4
354,14830,118770,110,4,NO,33,3,361,NO,1600,1165,100,YES,NO,F,2
276,15400,154220,110,1,NO,32,1,294,NO,1900,1186,160,YES,NO,M,4
3484,16990,132310,192,4,NO,32,1,387,YES,2200,1250,80,YES,NO,M,4
5167,9220,138700,110,3,YES,32,2,487,NO,1600,1165,100,NO,NO,F,2
1914,9040,,90,6,NO,33,2,323,NO,1800,1165,100,NO,NO,F,4
2812,9290,123200,110,2,NO,33,1,308,NO,2000,1195,190,NO,NO,M,4
529,15870,143950,192,4,NO,31,1,402,NO,2200,1195,190,YES,YES,M,4
2495,56280,115260,192,6,YES,34,2,,NO,1900,1186,120,YES,YES,M,4
1684,16810,122460,90,6,YES,33,2,514,NO,1800,1165,100,YES,NO,F,4
1915,11710,129120,110,3,YES,33,2,466,NO,1900,1186,120,NO,YES,M,4
3956,15220,115200,192,1,NO,33,1,346,NO,1900,,160,YES,YES,M,4
3493,10970,,192,4,NO,32,2,370,NO,1800,1170,100,NO,YES,F,4
3853,9950,152700,110,3,YES,35,3,476,NO,1600,1165,100,NO,NO,F,2
1002,12140,,192,1,NO,32,1,292,NO,2200,,190,YES,NO,M,4
5186,17500,124820,192,4,NO,33,2,368,NO,1900,1170,120,YES,NO,F,4
3165,14270,166120,70,5,YES,33,2,443,NO,1800,,100,YES,NO,F,4
4141,16390,144280,192,4,YES,32,1,558,YES,2200,1195,210,YES,NO,M,4
1697,11700,156270,192,6,YES,32,2,541,NO,1800,1170,100,NO,YES,F,4
2768,12100,138670,192,4,NO,32,2,359,NO,1900,1186,120,NO,NO,M,4
3946,15440,116440,110,4,NO,33,1,340,NO,1900,,160,YES,NO,M,4
1337,15620,138590,192,4,NO,32,3,344,NO,1600,1165,100,YES,NO,F,2
4425,13130,124810,90,3,NO,34,1,383,NO,1900,1186,120,YES,NO,M,4
816,10490,137410,70,6,NO,33,1,356,NO,2000,,160,NO,NO,M,4
2489,10620,117150,110,4,YES,31,3,528,NO,1600,1165,100,NO,NO,F,2
2017,11830,,90,3,NO,33,1,337,NO,1900,1186,160,YES,NO,M,4
4471,10920,115030,110,5,YES,32,2,686,NO,1800,1170,100,NO,NO,F,4
1014,10220,147950,110,4,YES,32,3,603,NO,1600,1165,100,NO,NO,F,2
458,10480,164400,192,2,NO,35,2,392,NO,2000,1195,160,NO,NO,M,4
1627,17790,112300,192,5,YES,33,1,,NO,2000,1195,190,YES,NO,M,4
4207,16410,129440,110,5,NO,32,2,245,NO,1800,1165,100,YES,NO,F,2
3235,21880,126780,192,6,YES,32,2,404,NO,1900,1170,120,YES,NO,M,4
4142,11980,,90,3,YES,32,1,482,YES,2200,1250,80,YES,NO,M,4
5000,10670,129900,192,2,NO,32,3,387,NO,1600,1165,100,NO,YES,F,2
3971,10770,127610,192,3,NO,34,1,366,YES,2200,1250,80,NO,NO,M,4
4156,19080,151440,192,4,NO,34,3,411,NO,1600,1165,100,YES,NO,F,2
4045,9030,122660,110,2,NO,32,2,325,NO,1800,1170,100,NO,NO,F,4
1466,10300,242370,110,6,YES,32,1,546,YES,2200,1250,270,NO,NO,M,4
4041,12260,,110,5,YES,34,1,567,NO,2000,,160,YES,NO,M,4
3855,13100,115620,90,1,NO,31,1,339,YES,2200,1250,80,YES,NO,M,4
1312,12880,158550,192,5,NO,33,2,,NO,1800,1170,120,NO,YES,F,4
2063,20040,155190,192,4,YES,33,1,534,NO,1900,1186,160,YES,NO,M,4
5051,15380,156350,192,4,NO,32,1,364,NO,2000,1195,160,YES,NO,M,4
4643,16310,125180,192,3,YES,31,3,520,NO,1600,1165,100,YES,YES,F,2
1911,17890,137610,192,5,YES,32,1,540,NO,2000,1195,190,YES,YES,M,4
5087,9130,137840,110,4,NO,32,3,364,NO,1600,1165,100,NO,NO,F,2
3788,13820,141080,90,2,YES,32,2,520,NO,1600,,100,YES,NO,F,2
1641,13400,120330,90,1,NO,32,1,380,NO,2000,1195,190,YES,NO,M,4
2943,18730,147770,110,4,NO,33,1,394,NO,1900,1186,120,YES,NO,M,4
4932,16780,138870,192,1,NO,32,2,390,NO,1900,,120,YES,NO,F,4
4313,22410,140490,192,4,YES,33,1,520,YES,2200,1250,80,YES,YES,M,4
4343,15400,139580,110,5,NO,33,1,345,YES,2200,1250,210,YES,NO,M,4
2808,15710,160060,110,3,NO,32,2,340,NO,1800,1165,100,YES,NO,F,2
110,11550,115230,90,4,NO,32,1,301,NO,2000,1195,190,NO,YES,M,4
1790,14750,145490,110,6,YES,33,1,558,NO,2000,1195,190,YES,NO,M,4
3318,16780,147840,110,5,YES,33,1,510,NO,2000,1195,190,YES,YES,M,4
4314,10060,157780,70,4,NO,31,1,323,NO,1900,1195,160,NO,YES,M,4
147,8250,132420,110,2,NO,33,2,245,NO,1600,1165,100,NO,NO,F,2
4750,13480,135940,90,1,YES,32,2,467,NO,1800,1170,120,YES,NO,F,4
1235,14780,151550,110,5,NO,33,2,409,NO,1900,,120,YES,NO,M,4
2159,14070,116770,70,4,YES,34,2,550,NO,1800,1170,100,YES,NO,F,4
184,13710,259640,110,3,YES,33,1,422,YES,2200,1250,270,YES,NO,M,4
3644,8270,116190,110,2,NO,32,1,380,NO,2200,1195,190,NO,NO,M,4
4352,17600,156360,110,4,YES,33,2,552,NO,1800,1170,100,YES,YES,F,4
4704,15510,135060,90,5,NO,32,3,393,NO,1600,1165,100,YES,NO,F,2
4890,15100,137970,90,4,NO,32,1,326,YES,2200,1250,80,YES,NO,M,4
1460,15880,125960,90,6,NO,33,1,336,NO,2200,1195,190,YES,NO,M,4
2916,11700,137630,192,1,NO,31,2,,NO,1800,1170,100,NO,NO,F,4
4901,10230,118600,192,1,YES,33,1,569,NO,1900,1186,160,NO,NO,M,4
1515,8470,,192,3,NO,33,2,393,NO,1800,1170,100,NO,NO,F,4
4047,16250,156850,110,4,NO,33,1,283,YES,2200,1250,80,YES,YES,M,4
5114,12200,126180,192,1,NO,34,1,349,NO,2000,1195,190,NO,NO,M,4
3907,13470,143760,90,1,NO,33,2,412,NO,1900,1186,120,YES,YES,M,4
1090,13600,131510,90,3,NO,34,1,306,NO,1900,1195,160,YES,YES,M,4
3726,17190,163230,110,5,YES,33,2,585,NO,1800,1170,100,YES,YES,F,4
2460,16190,130730,90,4,YES,32,1,464,NO,1900,1195,160,YES,YES,M,4
508,20450,163020,192,6,NO,33,1,395,NO,2000,1195,190,YES,NO,M,4
3773,23390,118450,192,4,NO,33,1,289,NO,1900,1186,160,YES,NO,M,4
5049,12680,145880,192,4,YES,33,2,,NO,1900,1170,120,NO,NO,M,4
4911,12740,159700,192,4,NO,34,2,371,NO,1900,1186,120,NO,NO,M,4
4159,14440,155540,110,4,NO,33,1,364,NO,1900,1186,160,YES,NO,M,4
2815,14990,158760,110,2,NO,34,2,311,NO,1800,1170,120,YES,NO,F,4
517,22220,140310,192,4,YES,33,2,611,NO,1900,1170,120,YES,NO,M,4
4859,17830,157240,192,3,NO,34,2,381,NO,1800,,100,YES,YES,F,2
2985,11980,118540,192,5,YES,33,1,535,NO,2000,1195,190,NO,NO,M,4
5191,11890,111690,192,1,NO,33,1,358,YES,2200,1250,80,NO,NO,M,4
3624,7890,125500,90,3,NO,32,2,361,NO,1900,1170,120,NO,NO,F,4
2966,11040,,70,4,NO,32,2,415,NO,1800,1165,100,YES,NO,F,2
1336,16240,143810,90,6,NO,31,1,329,NO,1900,1195,160,YES,NO,M,4
1471,15360,160140,192,3,YES,33,2,429,NO,1900,1186,120,YES,YES,M,4
4614,15910,127500,110,6,YES,34,2,535,NO,1800,1170,100,YES,NO,F,4
4070,16630,160220,192,1,YES,31,2,546,NO,1800,1170,100,YES,NO,F,4
4547,12120,150420,110,5,NO,34,1,351,NO,2000,1195,160,NO,NO,M,4
2765,14050,128480,110,3,YES,31,2,634,NO,1900,1170,120,YES,YES,M,4
991,15900,124740,192,2,YES,33,1,420,NO,2200,1195,190,YES,NO,M,4
4644,13080,114170,110,1,NO,34,2,410,NO,1900,1170,120,YES,NO,F,4
4802,18200,122440,192,3,NO,33,1,329,NO,2000,1195,190,YES,NO,M,4
3473,15870,130990,70,5,NO,33,1,325,NO,1900,1186,120,YES,NO,M,4
2188,19060,136760,110,5,NO,32,2,344,NO,1800,1170,100,YES,NO,F,4
27,9210,138970,90,4,YES,32,2,556,NO,1600,1165,100,NO,YES,F,2
1844,10400,158910,192,4,NO,32,2,344,NO,1600,1165,100,NO,NO,F,2
2689,15030,128960,90,5,YES,32,1,544,NO,1900,1186,160,YES,YES,M,4
4868,9370,,110,5,NO,31,1,319,YES,2200,1250,80,NO,YES,M,4
3825,16430,112580,192,4,YES,33,1,531,YES,2200,1250,210,YES,NO,M,4
3878,14050,115590,70,1,NO,33,2,396,NO,1900,,120,YES,NO,M,4
819,14840,147480,90,2,NO,34,1,338,YES,2200,1250,80,YES,NO,M,4
767,15330,118300,110,4,NO,33,1,360,NO,2000,1195,190,YES,NO,M,4
1062,16820,,192,4,YES,34,1,534,NO,2000,1195,160,YES,NO,M,4
4724,10180,189870,90,4,NO,33,1,373,YES,2200,1250,270,NO,NO,M,4
48,8780,150710,110,4,NO,32,1,358,NO,2000,1195,160,NO,YES,M,4
826,19220,122170,110,5,YES,32,1,,NO,1900,1186,120,YES,NO,M,4
3704,28580,135040,192,6,YES,33,2,469,NO,1600,1165,100,YES,NO,F,2
5099,11820,159250,90,4,YES,33,2,458,NO,1800,,100,NO,NO,F,2
4480,15680,113490,110,3,YES,34,2,484,NO,1800,1170,100,YES,NO,F,4
4281,10590,,192,6,YES,32,1,482,NO,2000,1195,160,NO,NO,M,4
3748,14670,159200,90,2,NO,32,1,363,NO,2000,1195,160,YES,YES,M,4
2606,20030,133700,110,6,NO,33,2,338,NO,1800,1170,120,YES,NO,F,4
1422,13900,129100,90,3,NO,32,2,313,NO,1800,1165,100,YES,NO,F,2
2715,14820,142520,110,4,YES,34,1,537,NO,2000,1195,190,YES,NO,M,4
2825,11180,123580,70,6,NO,32,1,370,NO,2000,1195,190,NO,NO,M,4
4244,14670,133290,110,2,NO,34,1,319,YES,2200,1250,210,YES,NO,M,4
1826,11260,122000,192,4,NO,32,1,267,NO,2000,1195,160,NO,NO,M,4
4982,11450,,70,4,YES,34,1,463,NO,2000,1195,190,YES,YES,M,4
2419,15520,168380,110,4,NO,32,2,330,NO,1800,1170,100,YES,NO,F,4
1618,14380,158420,110,4,NO,35,1,342,NO,1900,,120,YES,NO,M,4
3779,11520,158970,110,4,NO,34,2,332,NO,1900,1186,120,NO,NO,M,4
2923,13500,,90,5,NO,33,1,245,NO,2000,1195,160,YES,NO,M,4
5161,15960,139750,90,4,NO,31,2,285,NO,1800,,100,YES,NO,F,2
1038,13160,146760,90,2,YES,33,1,584,NO,2000,1195,190,YES,NO,M,4
501,10790,148520,110,5,NO,33,1,406,NO,2000,,160,NO,NO,M,4
4204,14320,167180,90,4,YES,33,2,529,NO,1800,1170,120,YES,NO,F,4
1999,22510,137930,192,6,NO,32,1,347,NO,2200,1195,190,YES,NO,M,4
1663,13530,136870,110,2,NO,33,2,358,NO,1600,,100,YES,NO,F,2
4158,14920,135090,192,1,NO,33,1,381,NO,2000,1195,160,YES,NO,M,4
3871,10750,110450,110,6,NO,34,1,328,NO,1900,1186,160,NO,NO,M,4
2848,17730,152900,192,3,NO,33,1,365,NO,2200,1195,210,YES,NO,M,4
774,20680,120790,192,5,YES,32,2,460,NO,1800,1165,100,YES,YES,F,2
3508,13400,142220,110,5,NO,33,1,381,NO,1900,1195,160,YES,NO,M,4
66,16440,159440,110,5,NO,33,1,345,NO,2000,1195,160,YES,NO,M,4
3438,10260,142270,192,3,YES,32,2,475,NO,1600,1165,100,NO,NO,F,2
372,10320,156780,192,1,NO,32,2,306,NO,1900,1170,120,NO,NO,F,4
4102,14080,123030,90,2,NO,35,2,311,NO,2000,,190,YES,NO,M,4
831,24180,163010,192,6,NO,32,1,366,NO,2000,1195,190,YES,NO,M,4
2158,19350,151490,192,4,NO,33,2,,NO,1800,1170,100,YES,NO,F,4
699,8420,141390,90,5,YES,33,2,593,NO,1900,1170,120,NO,YES,M,4
4812,13080,142800,192,6,YES,33,1,615,YES,2200,1250,80,NO,NO,M,4
2042,16230,152040,110,5,NO,33,2,286,NO,1800,,120,YES,NO,F,4
970,17350,158220,110,6,YES,31,1,629,NO,2000,1195,160,YES,NO,M,4
5182,18280,139720,192,6,NO,32,1,353,YES,2200,1250,80,YES,NO,M,4
2873,12970,153070,90,3,NO,33,2,253,NO,1800,,100,YES,NO,F,4
3104,21200,112140,192,5,NO,33,1,388,NO,2000,1195,190,YES,NO,M,4
2450,15290,125910,110,4,YES,32,3,,NO,1600,1165,100,YES,YES,F,2
2931,14070,117710,90,6,NO,33,1,303,YES,2200,1250,80,YES,NO,M,4
801,20540,,192,4,YES,33,1,556,NO,2000,1195,190,YES,YES,M,4
1276,14660,152130,192,1,NO,34,1,335,NO,2000,1195,190,YES,NO,M,4
2261,14160,147980,90,3,YES,31,2,562,NO,1900,1186,120,YES,YES,M,4
3465,10960,147970,192,3,NO,34,2,249,NO,1800,1170,100,NO,NO,F,4
4192,15560,119730,110,6,NO,35,1,370,NO,1800,1170,120,YES,NO,F,4
496,16660,113120,70,5,YES,34,2,549,NO,1800,,120,YES,YES,F,4
4540,12010,147850,110,6,YES,32,1,528,NO,2000,,190,NO,YES,M,4
4745,17390,143950,90,2,NO,34,1,331,NO,2000,,190,YES,NO,M,4
3826,13320,125330,110,1,NO,31,1,300,YES,2200,1250,80,YES,NO,M,4
2205,19020,142310,192,6,YES,32,2,523,NO,1800,1165,100,YES,NO,F,2
497,16060,125630,110,4,NO,32,1,337,NO,2000,1195,190,YES,YES,M,4
1749,16460,171610,70,5,NO,34,1,421,NO,2000,1195,160,YES,NO,M,4
1778,14810,170500,70,6,NO,33,2,323,NO,1800,1170,120,YES,NO,F,4
117,16420,115410,90,5,NO,32,2,380,NO,1900,1186,120,YES,NO,M,4
922,17520,161720,192,3,NO,33,2,305,NO,1900,1186,120,YES,NO,M,4
5153,10990,112140,192,2,NO,33,1,,NO,2000,1195,160,NO,NO,M,4
3751,8970,172030,192,1,NO,33,2,357,NO,1600,1165,100,NO,NO,F,2
4851,11880,145170,90,5,NO,34,2,351,NO,1600,1165,100,NO,NO,F,2
5233,16040,169680,192,1,NO,34,2,362,NO,1900,1170,120,YES,NO,F,4
1746,21430,118920,192,5,NO,32,1,294,YES,2200,1250,80,YES,NO,M,4
2317,15430,147850,192,1,YES,33,1,564,NO,2000,1195,190,YES,NO,M,4
305,15460,121290,192,2,NO,32,1,358,YES,2200,1250,80,YES,NO,M,4
4503,14260,144130,90,3,NO,32,1,417,NO,2000,1195,190,YES,NO,M,4
3273,15450,154380,90,4,NO,34,2,404,NO,1800,1170,100,YES,NO,F,4
3744,16360,170520,110,1,NO,35,1,359,NO,1800,,100,YES,NO,F,4
24,21760,116260,192,6,NO,33,3,362,NO,1600,1165,100,YES,NO,F,2
2422,11530,,90,2,YES,34,1,411,YES,2200,1250,80,YES,YES,M,4
3458,11040,127950,110,5,YES,32,2,588,NO,1800,1170,120,NO,NO,F,4
828,23180,138370,192,6,YES,32,1,540,NO,2000,1195,190,YES,NO,M,4
3433,14940,124890,192,4,YES,32,2,487,NO,1800,1170,100,YES,NO,F,4
4568,10360,135040,110,4,NO,33,2,355,NO,1800,1170,100,NO,NO,F,4
531,15320,115350,192,2,YES,34,3,,NO,1600,,100,YES,NO,F,2
2822,16870,150140,192,2,YES,34,2,611,NO,1800,1165,100,YES,YES,F,2
4822,10760,171560,70,4,NO,33,1,350,NO,2200,,210,NO,NO,M,4
652,20500,124950,192,3,YES,34,1,516,NO,1900,1186,160,YES,NO,M,4
2374,20660,118690,192,4,YES,33,1,513,YES,2200,1195,210,YES,YES,M,4
4245,19060,156160,192,4,YES,34,2,629,NO,1900,1186,120,YES,YES,M,4
34,4930,155340,70,1,YES,34,2,517,NO,1900,1170,120,NO,NO,M,4
4300,11250,138930,110,3,YES,33,3,597,NO,1600,1165,100,NO,NO,F,2
467,16130,146640,192,4,YES,34,2,,NO,1800,1170,120,YES,NO,F,4
2761,11980,149260,192,5,NO,34,2,380,NO,1600,1165,100,NO,NO,F,2
3443,7480,118320,90,4,NO,34,1,268,NO,2000,1195,160,NO,NO,M,4
1251,10530,,90,1,NO,34,2,352,NO,1800,1170,120,YES,NO,F,4
1633,17030,164430,70,5,YES,32,1,579,NO,1900,,160,YES,NO,M,4
4267,16070,167670,90,6,NO,33,3,315,NO,1600,1165,100,YES,NO,F,2
1930,12610,,192,2,YES,33,2,537,NO,1800,1165,100,YES,NO,F,2
2773,15710,158570,90,4,YES,34,1,520,NO,1900,1195,160,YES,NO,M,4
4543,14690,139010,90,4,YES,31,1,513,YES,2200,1250,210,YES,YES,M,4
1156,12050,193350,90,6,YES,34,1,543,YES,2200,1250,270,NO,NO,M,4
4624,15220,143910,110,4,NO,33,2,394,NO,1600,,100,YES,YES,F,2
2310,15120,146550,110,3,YES,34,1,581,NO,2000,1195,190,YES,NO,M,4
1745,8290,,110,1,NO,34,2,292,NO,1800,1170,100,NO,NO,F,4
4410,10970,132790,110,5,NO,31,2,386,NO,1800,1170,120,NO,YES,F,4
256,18270,136130,192,3,NO,34,2,367,NO,1800,1170,100,YES,NO,F,4
4943,9490,171510,110,3,NO,33,2,353,NO,1800,1170,120,NO,NO,F,4
958,23120,170700,192,5,YES,32,1,490,YES,2200,1250,80,YES,YES,M,4
2094,10630,154300,192,3,YES,33,1,499,NO,2000,1195,160,NO,NO,M,4
478,12120,122590,192,4,YES,33,2,605,NO,1800,1170,100,NO,YES,F,4
4727,16070,171210,90,6,YES,34,2,484,NO,1800,1170,100,YES,YES,F,4
196,10980,123220,192,3,YES,35,3,528,NO,1600,,100,NO,YES,F,2
1825,16570,162280,192,3,NO,33,2,281,NO,1600,1165,100,YES,NO,F,2
1372,9450,141000,90,3,YES,35,1,448,NO,1800,1170,120,NO,NO,M,4
3483,12010,173550,192,3,NO,33,2,313,NO,1900,,120,NO,NO,M,4
2763,11240,148030,90,4,NO,33,2,405,NO,1900,1170,120,NO,NO,F,4
5026,14830,120930,110,3,NO,34,1,340,NO,2000,1195,160,YES,NO,M,4
4970,19880,130420,110,4,NO,34,2,340,NO,1800,1170,100,YES,NO,F,4
5231,15720,121950,192,2,NO,33,1,293,NO,2000,1195,190,YES,NO,M,4
865,16250,136170,90,4,NO,32,1,331,NO,2200,1195,210,YES,NO,M,4
4334,14480,135920,70,4,NO,33,1,350,NO,2000,1195,190,YES,YES,M,4
3911,15600,153150,192,1,YES,33,2,588,NO,1800,1170,100,YES,YES,F,4
1078,13820,135930,90,2,YES,33,1,590,NO,2000,,190,YES,NO,M,4
188,19190,147990,192,6,YES,33,2,473,NO,1900,1186,120,YES,NO,M,4
3982,14930,113940,192,1,YES,33,2,553,NO,1900,1186,120,YES,NO,M,4
2651,14130,251080,110,1,YES,33,1,541,YES,2200,1250,270,YES,YES,M,4
611,17190,162670,90,5,NO,33,2,358,NO,1800,1165,100,YES,NO,F,2
4787,11740,146100,90,5,NO,33,2,347,NO,1600,1165,100,NO,NO,F,2
5059,20840,156130,192,5,NO,34,1,308,NO,2200,1195,190,YES,NO,M,4
2335,11520,120150,110,6,NO,33,2,290,NO,1800,1170,120,NO,NO,F,4
1722,19220,156890,192,6,YES,32,1,437,NO,1900,1186,160,YES,NO,M,4
3948,11430,148070,90,5,NO,34,1,322,YES,2200,1250,80,NO,NO,M,4
5036,14800,138090,90,4,NO,34,1,328,NO,1900,,160,YES,NO,M,4
1306,8750,149870,70,4,NO,33,2,369,NO,1900,1186,120,NO,NO,M,4
2028,16520,152950,192,2,YES,34,1,520,YES,2200,1250,210,YES,YES,M,4
5093,9540,278690,90,2,YES,35,2,562,YES,2200,1250,80,NO,YES,M,4
4554,7840,172440,110,3,NO,33,1,391,NO,2000,1195,190,NO,NO,M,4
1721,11860,148380,70,2,YES,34,2,523,NO,1800,,100,YES,NO,F,4
3699,9850,130850,90,6,YES,34,3,538,NO,1600,1165,100,NO,NO,F,2
323,9290,117160,192,2,YES,33,2,538,NO,1900,1170,120,NO,NO,M,4
3631,20080,157950,192,4,NO,33,1,297,NO,1900,1186,160,YES,NO,M,4
2193,14530,140450,90,4,NO,34,2,364,NO,1800,1165,100,YES,NO,F,2
5091,9280,113320,90,5,NO,33,2,364,NO,1800,,120,NO,NO,F,4
4854,12160,125690,192,4,NO,33,3,371,NO,1600,1165,100,NO,NO,F,2
2732,8650,175280,90,6,NO,34,1,380,NO,2200,1195,190,NO,NO,M,4
2020,8510,171080,70,2,NO,33,1,,NO,1900,,160,NO,NO,M,4
638,20080,128620,192,5,YES,34,1,611,NO,1900,1186,160,YES,NO,M,4
2304,14010,128170,110,4,YES,34,2,408,NO,1800,1170,100,YES,YES,F,4
4208,11850,142590,90,1,YES,34,1,401,NO,2000,,190,YES,NO,M,4
3554,8500,149420,70,2,YES,33,1,552,NO,2000,1195,190,NO,NO,M,4
4589,12850,166670,70,4,YES,34,2,461,NO,1800,1170,100,YES,NO,F,4
332,14410,142620,110,4,YES,34,2,565,NO,1900,1170,120,YES,NO,M,4
1072,13450,155240,90,1,NO,34,1,351,NO,2000,1195,160,YES,NO,M,4
1446,18880,134170,192,4,YES,34,1,461,NO,2000,1195,190,YES,YES,M,4
3078,21080,141050,110,6,NO,32,1,299,NO,2000,,190,YES,NO,M,4
5018,11330,118700,110,6,YES,32,2,673,NO,1900,1186,120,NO,YES,M,4
1178,15030,124010,192,1,NO,34,1,350,NO,1900,1186,160,YES,YES,M,4
2895,12790,134270,70,1,YES,32,1,487,YES,2200,1250,80,YES,YES,M,4
2879,13280,143930,70,3,YES,33,1,529,NO,2200,,190,YES,NO,M,4
4233,12390,138210,192,6,NO,34,1,441,NO,2200,1195,190,NO,NO,M,4
4074,18300,152970,110,6,YES,33,1,519,NO,1900,1186,160,YES,YES,M,4
4517,15140,125770,110,3,NO,32,1,361,NO,2200,1195,190,YES,NO,M,4
3615,16590,167230,110,5,YES,36,3,475,NO,1600,1165,100,YES,NO,F,2
3300,16830,141340,192,4,YES,33,1,364,NO,1900,1186,160,YES,NO,M,4
4821,7020,174030,110,4,YES,34,3,511,NO,1600,1165,100,NO,YES,F,2
3859,7360,129330,70,5,YES,34,2,559,NO,1800,1170,100,NO,NO,F,4
1057,10100,132350,110,3,YES,34,1,,NO,1900,1195,160,NO,NO,M,4
403,15530,125450,90,6,NO,33,2,364,NO,1900,1186,120,YES,NO,M,4
2592,10670,150750,192,1,YES,34,2,491,NO,1800,1170,120,NO,NO,F,4
3319,11700,,110,6,NO,34,2,,NO,1800,1170,100,YES,NO,F,4
368,9550,121230,110,3,YES,33,1,546,NO,2000,1195,190,NO,NO,M,4
37,16640,165310,192,3,NO,34,1,376,NO,2000,1195,160,YES,NO,M,4
4957,14210,153090,90,5,YES,32,2,,NO,1800,1170,120,YES,NO,F,4
961,14940,124780,192,1,NO,34,1,395,NO,2200,1195,210,YES,NO,M,4
1644,13780,,192,5,YES,34,2,546,NO,1800,1170,100,YES,YES,F,4
3380,6850,127420,90,2,NO,35,1,326,NO,1900,1186,160,NO,NO,M,4
604,12610,150510,192,4,NO,34,2,280,NO,1800,1165,100,NO,NO,F,4
3817,13410,140100,110,1,NO,34,1,375,NO,2000,1195,190,YES,NO,M,4
2098,13780,122320,70,4,YES,33,2,572,NO,1900,1170,120,YES,YES,M,4
4092,15310,117060,90,4,NO,34,1,346,NO,2200,,190,YES,NO,M,4
3,9250,135930,90,3,YES,33,1,555,YES,2200,1250,80,NO,NO,M,4
1075,13780,116890,110,2,YES,34,2,602,NO,1600,1165,100,YES,NO,F,2
3360,16630,132420,192,3,NO,33,2,340,NO,1900,1170,120,YES,NO,F,4
392,14320,113240,90,4,NO,33,3,369,NO,1600,,100,YES,YES,F,2
2970,18310,141080,192,6,YES,35,3,482,NO,1600,1165,100,YES,NO,F,2
4565,13460,151120,90,1,YES,33,2,479,NO,1600,1165,100,YES,NO,F,2
2365,15140,161120,110,3,NO,34,2,336,NO,1800,,100,YES,NO,F,2
5046,13500,169860,90,2,NO,33,1,369,NO,2000,,190,YES,NO,M,4
1429,11680,,90,5,YES,32,2,500,NO,1900,1170,120,YES,NO,M,4
3665,13400,168240,110,2,YES,34,1,502,NO,1900,1186,120,YES,NO,M,4
516,11740,145700,192,5,YES,33,2,606,NO,1600,1165,100,NO,NO,F,2
3238,15770,157460,110,4,NO,35,3,,NO,1600,1165,100,YES,NO,F,2
3083,15290,125800,192,1,NO,34,2,324,NO,1900,1186,120,YES,NO,M,4
4403,13370,175320,70,4,NO,34,1,,NO,2200,1195,190,YES,NO,M,4
704,11960,150400,192,5,NO,34,1,343,NO,1900,1186,160,NO,NO,M,4
1996,13490,166620,70,3,NO,34,2,342,NO,1600,1165,100,YES,YES,F,2
3456,18590,164910,110,6,YES,33,1,473,NO,1900,,160,YES,NO,M,4
